City,Co,No2,O3,So2,Pm10,Pm25,Cluster
Kanazawa,2.939866617265654,4.653920850128252,30.71974557522124,1.9164802386278896,11.28948332722609,32.187407407407406,0
Kaohsiung,4.181419992935359,12.625609325326739,20.759272341928646,3.5854645001766157,39.533733663016605,70.28912045213706,2
Karaj,26.803778337531487,39.657032181168056,18.22127659574468,21.29530703944084,57.67463991769547,81.85536159600997,3
Karlsruhe,0.1,8.346311330744793,20.478309212848572,0.9992609016999261,14.041122484998235,35.340440824149496,0
Kassel,0.09999999999999999,10.340053050397877,19.985439961108412,0.5607017543859649,14.56889859291606,33.955156950672645,0
Katowice,1.7443935926773455,9.264133522727272,18.137357954545454,4.3492187499999995,25.61612215909091,66.17369439071567,2
Kayseri,6.738061513557264,27.210438494373303,11.362290502793297,3.857478391582112,43.848181143281366,64.50232964472917,2
Kecskemét,4.308949658172779,5.0710358565737055,24.05513575819672,2.123819612590799,19.91213604741046,44.66263115415658,0
Keelung,2.908512892970682,5.601677852348994,24.87179441893324,2.2413158825610187,22.135833038556775,43.30091937765205,0
Kerman,13.0407060518732,22.204991087344027,17.466666666666665,24.735403726708075,48.91895803183792,63.66536530953709,3
Kermanshah,16.589646464646464,23.447657605552344,6.951456310679611,23.623507462686568,45.110703043022035,54.959289415247966,3
Khorramabad,19.379296875,40.26418152350081,12.133333333333333,20.192013593882752,38.41483516483517,63.3854292623942,3
Khorramshahr,25.591858037578287,35.63239875389408,112.71428571428571,14.854658385093167,71.89529120198266,91.86780575539568,3
Kielce,4.20857908847185,6.84447646493756,19.604771053474224,4.605943045810978,25.808695652173913,70.00922266139658,2
Kobe,3.5896484374999997,10.613449254790632,26.123101490418733,2.521436189121934,13.63360539389638,41.81582682753726,0
Kochi,2.985532591414944,3.570824295010846,22.806050018389115,2.565909090909091,11.640792291220556,37.31655960028551,0
Kolkata,5.525396163469558,11.312077596996245,9.787410375369044,4.241055045871559,71.06883604505632,121.49627395315827,1
Konya,6.617391304347826,27.99047512326311,9.536023183236736,4.887256371814093,40.30446096654275,84.8668903803132,2
Kraków,4.3688600864074445,12.612484157160964,16.31491589971438,3.134341808818796,28.257604562737644,69.91070297656745,2
Kumamoto,2.6566705113417917,5.951791044776119,24.243955223880597,2.577214953271028,16.355037313432835,47.65410447761194,0
Kunming,6.336759326993416,8.576700804681785,27.006555863342566,4.7391733723482075,35.023226042428675,72.37673738112656,2
Kyoto,3.69177304964539,9.453031914893616,26.279468085106384,2.4945035460992906,14.706560283687944,42.96879432624114,0
Kütahya,5.338691718858733,13.534628474191718,14.393716577540108,7.2324553950722175,49.54447933019362,61.34969829950631,2
Lampang,2.25286312849162,3.482012405237767,13.924631497284716,1.2743565746373422,42.193585602215045,81.09034907597535,2
Lanzhou,8.432580763582965,21.1356093979442,26.986704695041684,7.312867107195301,71.64005139500735,109.51596916299559,1
Las palmas de gran canaria,0.10252525252525253,4.042272891784292,27.015628395508873,2.526090909090909,22.49258589511754,31.73479362780594,0
Las vegas,0.10000000000000002,6.083817951959545,15.391977258370183,0.4453770491803279,18.33733417561592,26.969677826910928,0
Leeds,2.9531029357116316,11.34617181883537,19.706385321100917,1.218100224382947,15.977231658836285,39.79580773400795,0
Lhasa,4.325440528634362,6.238417767988253,34.098669864805935,3.5794419970631424,25.39647577092511,42.59654919236417,0
Lille,0.1,9.7852,19.29535990481856,1.2333916083916083,17.42885662431942,46.21413934426229,0
Lima,11.390584677419355,11.548346636259977,4.191784591194969,8.438559322033898,43.88840137352155,74.9625567322239,2
Limassol,3.210990888382688,10.321118349619978,23.564838255977495,0.8803584491587418,29.763148349655424,52.09256329113924,0
Limoges,0.1,9.608406779661017,22.573854767560228,0.6839458413926499,11.442339926248742,36.34338521400778,0
Livorno,0.1,16.765252784918594,33.08888888888889,2.8228260869565216,17.621679520137103,40.43787489288775,0
Liège,0.1,8.701511203751954,19.450605581885203,1.5096952908587258,15.212884615384615,36.151923076923076,0
London,4.49263612618043,8.022100710841578,20.206422748061247,1.6760064089725615,15.945339873861247,33.8482799761384,0
Los angeles,4.533179396092362,15.892277718738931,18.558247605533875,0.999024984765387,26.005751258087706,49.05482844004245,2
Los ángeles,4.752380952380952,3.557142857142857,13.223809523809523,18.46470588235294,36.065225097483165,53.50693210095983,2
Lucknow,9.352589641434262,12.771518987341771,13.164838829195999,3.841548784911135,93.85136855506047,150.42399094681252,1
Lyon,0.5672872340425532,10.495932325413968,21.166903359889158,1.9958823529411764,16.839324618736384,42.82386169120164,0
Macau,6.071409921671019,13.747098214285714,19.85334946036472,2.264493836384012,35.095424107142854,62.70610119047619,2
